industry_category,stock_id,stock_name,type,date
生技醫療業,4747,強生,tpex,2025-07-16
半導體業,4749,新應材,tpex,2025-07-16
化學工業,4754,國碳科,tpex,2025-07-16
化學生技醫療,4755,三福化,twse,2025-07-16
其他電子類,4760,勤凱,tpex,2025-07-16
化學生技醫療,4763,材料*-KY,twse,2025-07-16
化學生技醫療,4764,雙鍵,twse,2025-07-16
化學工業,4766,南寶,twse,2025-07-16
化學工業,4767,誠泰科技,tpex,2025-07-16
化學工業,4768,晶呈科技,tpex,2025-07-16
化學工業,4770,上品,twse,2025-07-16
化學生技醫療,4771,望隼,twse,2025-07-16
化學工業,4772,台特化,tpex,2025-07-16
文化創意業,4803,VHQ-KY,tpex,2021-12-18
觀光餐旅,4804,大略-KY,tpex,2025-07-16
文化創意業,4806,桂田文創,tpex,2025-07-16
貿易百貨,4807,日成-KY,twse,2025-07-16
通信網路業,4903,聯光通,tpex,2025-07-16
電子工業,4904,遠傳,twse,2025-07-16
通信網路業,4905,台聯電,tpex,2025-07-16
通信網路業,4906,正文,twse,2025-07-16
建材營造,4907,富宇,tpex,2025-07-16
通信網路業,4908,前鼎,tpex,2025-07-16
通信網路業,4909,新復興,tpex,2025-07-16
生技醫療業,4911,德英,tpex,2025-07-16
電子零組件業,4912,聯德控股-KY,twse,2025-07-16
電子零組件業,4915,致伸,twse,2025-07-16
電子工業,4916,事欣科,twse,2025-07-16
半導體業,4919,新唐,twse,2025-07-16
半導體業,4923,力士,tpex,2025-07-16
電腦及週邊設備業,4924,欣厚-KY,tpex,2025-07-16
電子工業,4927,泰鼎-KY,twse,2025-07-16
電器電纜,4930,燦星網,twse,2025-07-16
電腦及週邊設備業,4931,新盛力,tpex,2025-07-16
光電業,4933,友輝,tpex,2025-07-16
光電業,4934,太極,twse,2025-07-16
光電業,4935,茂林-KY,twse,2025-07-16
電子工業,4938,和碩,twse,2025-07-16
電子零組件業,4939,亞電,tpex,2025-07-16
電子工業,4942,嘉彰,twse,2025-07-16
電子工業,4943,康控-KY,twse,2025-07-16
光電業,4944,兆遠,tpex,2023-10-27
半導體業,4945,陞達科技,tpex,2025-07-16
文化創意業,4946,辣椒,tpex,2025-07-16
電子工業,4949,有成精密,twse,2025-07-16
鋼鐵工業,4950,金耘國際,tpex,2025-07-16
半導體業,4951,精拓科,tpex,2025-07-16
電子工業,4952,凌通,twse,2025-07-16
資訊服務業,4953,緯軟,tpex,2025-07-16
光電業,4956,光鋐,twse,2025-07-16
電子零組件業,4958,臻鼎-KY,twse,2025-07-16
電子工業,4960,誠美材,twse,2025-07-16
電子工業,4961,天鈺,twse,2025-07-16
半導體業,4966,譜瑞-KY,tpex,2025-07-16
半導體業,4967,十銓,twse,2025-07-16
電子工業,4968,立積,twse,2025-07-16
半導體業,4971,IET-KY,tpex,2025-07-16
光電業,4972,湯石照明,tpex,2025-07-16
半導體業,4973,廣穎,tpex,2025-07-16
電子零組件業,4974,亞泰,tpex,2025-07-16
電子工業,4976,佳凌,twse,2025-07-16
電子工業,4977,眾達-KY,twse,2025-07-16
通信網路業,4979,華星光,tpex,2025-07-16
通信網路業,4984,科納-KY,twse,2025-07-08
電腦及週邊設備業,4987,科誠,tpex,2025-07-16
電子工業,4989,榮科,twse,2025-07-16
半導體業,4991,環宇-KY,tpex,2025-07-16
資訊服務業,4994,傳奇,twse,2025-07-16
光電業,4995,晶達,tpex,2025-07-16
電子工業,4999,鑫禾,twse,2025-07-16
鋼鐵工業,5007,三星,twse,2025-07-16
鋼鐵工業,5009,榮剛,tpex,2025-07-16
鋼鐵工業,5011,久陽,tpex,2025-07-16
鋼鐵工業,5013,強新,tpex,2025-07-16
鋼鐵工業,5014,建錩,tpex,2025-07-16
鋼鐵工業,5015,華祺,tpex,2025-07-16
鋼鐵工業,5016,松和,tpex,2025-07-16
橡膠工業,5102,富強,tpex,2022-07-09
資訊服務業,5201,凱衛,tpex,2025-07-16
資訊服務業,5202,力新,tpex,2025-07-16
資訊服務業,5203,訊連,twse,2025-07-16
綠能環保類,5205,中茂,tpex,2025-07-16
建材營造,5206,坤悅,tpex,2025-07-16
其他,5209,新鼎,tpex,2025-07-16
資訊服務業,5210,寶碩,tpex,2025-07-16
資訊服務業,5211,蒙恬,tpex,2025-07-16
資訊服務業,5212,凌網,tpex,2025-07-16
建材營造,5213,亞昕,tpex,2025-07-16
電子工業,5215,科嘉-KY,twse,2025-07-16
光電業,5220,萬達光電,tpex,2025-07-16
電子工業,5222,全訊,twse,2025-07-16
電腦及週邊設備業,5223,安力-KY,tpex,2025-07-16
電子工業,5225,東科-KY,twse,2025-07-16
電子零組件業,5227,立凱-KY,tpex,2025-07-16
電子零組件業,5228,鈺鎧,tpex,2025-07-16
光電業,5230,雷笛克光學,tpex,2025-07-16
電子工業,5234,達興材料,twse,2025-07-16
半導體業,5236,凌陽創新,tpex,2025-07-16
電子工業,5243,乙盛-KY,twse,2025-07-16
電子工業,5244,弘凱,twse,2025-07-16
光電業,5245,智晶,tpex,2025-07-16
光電業,5251,天鉞電,tpex,2025-07-16
電腦及週邊設備業,5258,虹堡,twse,2025-07-16
電子工業,5259,奕智博,twse,2025-05-14
文化創意業,5263,智崴,tpex,2025-07-16
電子工業,5264,鎧勝-KY,twse,2025-05-14
半導體業,5269,祥碩,twse,2025-07-16
半導體業,5272,笙科,tpex,2025-07-16
半導體業,5274,信驊,tpex,2025-07-16
其他,5276,達輝-KY,tpex,2025-07-16
數位雲端類,5278,尚凡*,tpex,2025-07-16
電子工業,5280,F-敦泰,twse,2024-12-04
光電業,5281,大峽谷-KY,tpex,2023-10-27
電器電纜,5283,禾聯碩,twse,2025-07-16
其他,5284,jpp-KY,twse,2025-07-16
電子工業,5285,界霖,twse,2025-07-16
數位雲端類,5287,數字,tpex,2025-07-16
電機機械,5288,豐祥-KY,twse,2025-07-16
電腦及週邊設備業,5289,宜鼎,tpex,2025-07-16
電子零組件業,5291,邑昇,tpex,2025-07-16
綠能環保,5292,華懋,twse,2025-07-16
半導體業,5299,杰力,tpex,2025-07-16
觀光餐旅,5301,寶得利,tpex,2025-07-16
半導體業,5302,太欣,tpex,2025-07-16
電腦及週邊設備業,5304,鼎創達,tpex,2020-11-22
半導體業,5305,敦南,twse,2025-06-06
運動休閒,5306,桂盟,twse,2025-07-16
電子零組件業,5309,系統電,tpex,2025-07-16
資訊服務業,5310,天剛,tpex,2025-07-16
生技醫療業,5312,寶島科,tpex,2025-07-16
其他,5314,世紀*,tpex,2025-07-16
光電業,5315,光聯,tpex,2025-07-16
數位雲端類,5321,美而快,tpex,2025-07-16
建材營造,5324,士開,tpex,2025-07-16
電子零組件業,5328,華容,tpex,2025-07-16
電子零組件業,5340,建榮,tpex,2025-07-16
半導體業,5344,立衛,tpex,2025-07-16
其他,5345,天揚,tpex,2025-07-16
半導體業,5347,世界,tpex,2025-07-16
運動休閒類,5348,正能量智能,tpex,2025-07-16
電子零組件業,5349,先豐,tpex,2020-10-31
半導體業,5351,鈺創,tpex,2025-07-16
通信網路業,5353,台林,tpex,2025-07-16
電子零組件業,5355,佳總,tpex,2025-07-16
電腦及週邊設備業,5356,協益,tpex,2025-07-16
觀光餐旅,5364,力麗店,tpex,2025-07-16
光電業,5371,中光電,tpex,2025-07-16
電子零組件業,5381,合正,tpex,2025-07-16
其他電子類,5383,金利,tpex,2024-05-25
電腦及週邊設備業,5386,青雲,tpex,2025-07-16
通信網路業,5388,中磊,twse,2025-07-16
光電業,5392,能率,tpex,2025-07-16
其他,5398,慕康生醫,tpex,2025-07-16
資訊服務業,5403,中菲,tpex,2025-07-16
資訊服務業,5410,國眾,tpex,2025-07-16
半導體業,5425,台半,tpex,2025-07-16
電腦及週邊設備業,5426,振發,tpex,2025-07-16
綠能環保類,5432,新門,tpex,2025-07-16
電子工業,5434,崇越,twse,2025-07-16
電腦及週邊設備業,5438,東友,tpex,2025-07-16
電子零組件業,5439,高技,tpex,2025-07-16
半導體業,5443,均豪,tpex,2025-07-16
其他,5450,南良,tpex,2025-07-16
其他電子類,5452,佶優,tpex,2025-07-16
建材營造,5455,昇益,tpex,2025-07-16
電子零組件業,5457,宣德,tpex,2025-07-16
電子零組件業,5460,同協,tpex,2025-07-16
電子零組件業,5464,霖宏,tpex,2025-07-16
電腦及週邊設備業,5465,富驊,tpex,2025-07-16
半導體業,5468,凱鈺,tpex,2025-07-16
電子零組件業,5469,瀚宇博,twse,2025-07-16
半導體業,5471,松翰,twse,2025-07-16
電腦及週邊設備業,5474,聰泰,tpex,2025-07-16
電子零組件業,5475,德宏,tpex,2025-07-16
文化創意業,5478,智冠,tpex,2025-07-16
其他,5481,新華,tpex,2025-05-22
半導體業,5483,中美晶,tpex,2025-07-16
光電業,5484,慧友,twse,2025-07-16
半導體業,5487,通泰,tpex,2025-07-16
電子零組件業,5488,松普,tpex,2025-07-16
其他電子類,5489,彩富,tpex,2025-07-16
電腦及週邊設備業,5490,同亨,tpex,2025-07-16
其他電子類,5493,三聯,tpex,2025-07-16
電子零組件業,5498,凱崴,tpex,2025-07-16
建材營造,5508,永信建,tpex,2025-07-16
建材營造,5511,德昌,tpex,2025-07-16
建材營造,5512,力麒,tpex,2025-07-16
建材營造,5514,三豐,tpex,2025-07-16
建材營造,5515,建國,twse,2025-07-16
建材營造,5516,雙喜,tpex,2025-07-16
建材營造,5519,隆大,twse,2025-07-16
建材營造,5520,力泰,tpex,2025-07-16
建材營造,5521,工信,twse,2025-07-16
建材營造,5522,遠雄,twse,2025-07-16
建材營造,5523,豐謙,tpex,2025-07-16
建材營造,5525,順天,twse,2025-07-16
建材營造,5529,鉅陞,tpex,2025-07-16
其他,5530,龍巖,tpex,2025-07-16
建材營造,5531,鄉林,twse,2025-07-16
建材營造,5533,皇鼎,twse,2025-07-16
建材營造,5534,長虹,twse,2025-07-16
其他電子類,5536,聖暉*,tpex,2025-07-16
鋼鐵工業,5538,東明-KY,twse,2025-07-16
建材營造,5543,桓鼎-KY,tpex,2025-07-16
建材營造,5546,永固-KY,twse,2025-07-16
建材營造,5548,安倉,tpex,2025-07-16
航運業,5601,台聯櫃,tpex,2025-07-16
航運業,5603,陸海,tpex,2025-07-16
其他,5604,中連,tpex,2025-07-16
航運業,5607,遠雄港,twse,2025-07-16
航運業,5608,四維航,twse,2025-07-16
航運業,5609,中菲行,tpex,2025-07-16
觀光餐旅,5701,劍湖山,tpex,2025-07-16
觀光餐旅,5703,亞都,tpex,2025-07-16
觀光餐旅,5704,老爺知,tpex,2025-07-16
觀光餐旅,5706,鳳凰,twse,2025-07-16
金融業,5820,日盛金,tpex,2022-11-03
金融保險,5854,合庫,twse,2024-12-04
金融業,5864,致和證,tpex,2025-07-16
其他,5871,中租-KY,twse,2025-07-16
其他,5871A,中租-KY甲特,twse,2025-07-16
金融保險,5876,上海商銀,twse,2025-07-16
金融業,5878,台名,tpex,2025-07-16
金融保險,5880,合庫金,twse,2025-07-16
居家生活類,5902,德記,tpex,2025-07-16
居家生活類,5903,全家,tpex,2025-07-16
居家生活類,5904,寶雅,tpex,2025-07-16
觀光餐旅,5905,南仁湖,tpex,2025-07-16
貿易百貨,5906,台南-KY,twse,2025-07-16
貿易百貨,5907,大洋-KY,twse,2025-07-16
金融保險,6004,元京證,twse,2024-12-04
金融保險,6005,群益證,twse,2025-07-16
金融保險,6012,金鼎證,twse,2024-12-04
金融業,6015,宏遠證,tpex,2025-07-16
金融業,6016,康和證,tpex,2025-07-16
金融業,6020,大展證,tpex,2025-07-16
金融業,6021,美好證,tpex,2025-07-16
金融業,6023,元大期,tpex,2025-07-16
金融保險,6024,群益期,twse,2025-07-16
金融業,6026,福邦證,tpex,2025-07-16
文化創意業,6101,寬魚國際,tpex,2025-07-16
半導體業,6103,合邦,tpex,2025-07-16
半導體業,6104,創惟,tpex,2025-07-16
電子零組件業,6108,競國,twse,2025-07-16
通信網路業,6109,亞元,tpex,2025-07-16
文化創意業,6111,大宇資,tpex,2025-07-16
電子工業,6112,邁達特,twse,2025-07-16
電子通路業,6113,亞矽,tpex,2025-07-16
電子零組件業,6114,久威,tpex,2025-07-16
電子零組件業,6115,鎰勝,twse,2025-07-16
電子工業,6116,彩晶,twse,2025-07-16
電腦及週邊設備業,6117,迎廣,twse,2025-07-16
電子通路業,6118,建達,tpex,2025-07-16
電子工業,6119,大傳,twse,2024-12-04
電子工業,6120,達運,twse,2025-07-16
電腦及週邊設備業,6121,新普,tpex,2025-07-16
電機機械,6122,擎邦,tpex,2025-07-16
資訊服務業,6123,上奇,tpex,2025-07-16
電子零組件業,6124,業強,tpex,2025-07-16
光電業,6125,廣運,tpex,2025-07-16
電子零組件業,6126,信音,tpex,2025-07-16
電子零組件業,6127,九豪,tpex,2025-07-16
電腦及週邊設備業,6128,上福,twse,2025-07-16
半導體業,6129,普誠,tpex,2025-07-16
生技醫療業,6130,上亞科技,tpex,2025-07-16
電子工業,6131,鈞泰,twse,2025-05-14
電子零組件業,6133,金橋,twse,2025-07-16
電子零組件業,6134,萬旭,tpex,2025-07-16
電子工業,6136,富爾特,twse,2025-07-16
半導體業,6138,茂達,tpex,2025-07-16
電子工業,6139,亞翔,twse,2025-07-16
資訊服務業,6140,訊達,tpex,2025-07-16
電子零組件業,6141,柏承,twse,2025-07-16
通信網路業,6142,友勁,twse,2025-07-16
通信網路業,6143,振曜,tpex,2025-07-16
文化創意業,6144,得利影,tpex,2025-07-16
電子通路業,6145,勁永,twse,2025-05-28
其他電子類,6146,耕興,tpex,2025-07-16
半導體業,6147,頎邦,tpex,2025-07-16
資訊服務業,6148,驊宏資,tpex,2025-07-16
電腦及週邊設備業,6150,撼訊,tpex,2025-07-16
其他電子類,6151,晉倫,tpex,2025-07-16
電子工業,6152,百一,twse,2025-07-16
電子零組件業,6153,嘉聯益,twse,2025-07-16
電子通路業,6154,順發,tpex,2025-07-16
電子零組件業,6155,鈞寶,twse,2025-07-16
電子零組件業,6156,松上,tpex,2025-07-16
電子零組件業,6158,禾昌,tpex,2025-07-16
電腦及週邊設備業,6160,欣技,tpex,2025-07-16
電腦及週邊設備業,6161,捷波,tpex,2025-07-16
通信網路業,6163,華電網,tpex,2025-07-16
電子工業,6164,華興,twse,2025-07-16
數位雲端,6165,浪凡,twse,2025-07-16
電腦及週邊設備業,6166,凌華,twse,2025-07-16
光電業,6167,久正,tpex,2025-07-16
電子工業,6168,宏齊,twse,2025-07-16
文化創意業,6169,昱泉,tpex,2025-07-16
通信網路業,6170,統振,tpex,2025-07-16
建材營造,6171,大城地產,tpex,2025-07-16
電子工業,6172,互億,twse,2025-05-14
電子零組件業,6173,信昌電,tpex,2025-07-16
電子零組件業,6174,安碁,tpex,2025-07-16
電子零組件業,6175,立敦,tpex,2025-07-16
電子工業,6176,瑞儀,twse,2025-07-16
建材營造,6177,達麗,twse,2025-07-16
其他,6179,亞通,tpex,2025-07-16
文化創意業,6180,橘子,tpex,2025-07-16
半導體業,6182,合晶,tpex,2025-07-16
電子工業,6183,關貿,twse,2025-07-16
其他,6184,大豐電,twse,2025-07-16
電子零組件業,6185,幃翔,tpex,2025-07-16
建材營造,6186,新潤,tpex,2025-07-16
半導體業,6187,萬潤,tpex,2025-07-16
電腦及週邊設備業,6188,廣明,tpex,2025-07-16
電子通路業,6189,豐藝,twse,2025-07-16
通信網路業,6190,萬泰科,tpex,2025-07-16
電子工業,6191,精成科,twse,2025-07-16
電子工業,6192,巨路,twse,2025-07-16
電子零組件業,6194,育富,tpex,2025-07-16
居家生活類,6195,詩肯,tpex,2025-07-16
電子工業,6196,帆宣,twse,2025-07-16
電子零組件業,6197,佳必琪,twse,2025-07-16
建材營造,6198,瑞築,tpex,2025-07-16
其他,6199,天品,tpex,2025-07-16
電子工業,6201,亞弘電,twse,2025-07-16
電子工業,6202,盛群,twse,2025-07-16
電子零組件業,6203,海韻電,tpex,2025-07-16
電子零組件業,6204,艾華,tpex,2025-07-16
電子零組件業,6205,詮欣,twse,2025-07-16
電子工業,6206,飛捷,twse,2025-07-16
電子零組件業,6207,雷科,tpex,2025-07-16
半導體業,6208,日揚,tpex,2025-07-16
光電業,6209,今國光,twse,2025-07-16
電子零組件業,6210,慶生,tpex,2025-07-16
建材營造,6212,理銘,tpex,2025-07-16
電子零組件業,6213,聯茂,twse,2025-07-16
電子工業,6214,精誠,twse,2025-07-16
其他電子業,6215,和椿,twse,2025-07-16
通信網路業,6216,居易,twse,2025-07-16
電子零組件業,6217,中探針,tpex,2025-07-16
通信網路業,6218,豪勉,tpex,2025-07-16
建材營造,6219,富旺,tpex,2025-07-16
電子零組件業,6220,岳豐,tpex,2025-07-16
資訊服務業,6221,晉泰,tpex,2025-07-16
光電業,6222,立軒,tpex,2025-07-16
半導體業,6223,旺矽,tpex,2025-07-16
電子工業,6224,聚鼎,twse,2025-07-16
電子工業,6225,天瀚,twse,2025-07-16
光電業,6226,光鼎,twse,2025-07-16
電子通路業,6227,茂綸,tpex,2025-07-16
電腦及週邊設備業,6228,全譜,tpex,2025-07-16
半導體業,6229,研通,tpex,2025-07-16
電子工業,6230,尼得科超眾,twse,2025-07-16
資訊服務業,6231,系微,tpex,2025-07-16
半導體業,6233,旺玖,tpex,2025-07-16
光電業,6234,高僑,tpex,2025-07-16
電腦及週邊設備業,6235,華孚,twse,2025-07-16
其他,6236,中湛,tpex,2025-07-16
半導體業,6237,驊訊,tpex,2025-07-16
其他電子類,6238,勝麗,tpex,2020-06-13
半導體業,6239,力成,twse,2025-07-16
資訊服務業,6240,松崗,tpex,2025-07-16
通信網路業,6241,易通展,tpex,2025-07-16
生技醫療業,6242,立康,tpex,2025-07-16
電子工業,6243,迅杰,twse,2025-07-16
光電業,6244,茂迪,tpex,2025-07-16
通信網路業,6245,立端,tpex,2025-07-16
光電業,6246,臺龍,tpex,2025-07-16
其他電子類,6247,淇譽電,tpex,2023-02-04
鋼鐵工業,6248,沛波,tpex,2025-07-16
電子工業,6251,定穎,twse,2025-05-14
電子工業,6255,奈普,twse,2024-12-04
半導體業,6257,矽格,twse,2025-07-16
電子零組件業,6259,百徽,tpex,2025-07-16
半導體業,6261,久元,tpex,2025-07-16
通信網路業,6263,普萊德,tpex,2025-07-16
建材營造,6264,富裔,tpex,2025-07-16
電子通路業,6265,方土昶,tpex,2025-07-16
電子零組件業,6266,泰詠,tpex,2025-07-16
電子零組件業,6269,台郡,twse,2025-07-16
電子通路業,6270,倍微,tpex,2025-07-16
半導體業,6271,同欣電,twse,2025-07-16
電子零組件業,6274,台燿,tpex,2025-07-16
電子零組件業,6275,元山,tpex,2025-07-16
電腦及週邊設備業,6276,安鈦克,tpex,2025-07-16
電腦及週邊設備業,6277,宏正,twse,2025-07-16
光電業,6278,台表科,twse,2025-07-16
電子零組件業,6279,胡連,tpex,2025-07-16
電子工業,6280,崇貿,twse,2024-12-04
電子工業,6281,全國電,twse,2025-07-16
電子工業,6282,康舒,twse,2025-07-16
電子工業,6283,淳安,twse,2025-07-16
電子零組件業,6284,佳邦,tpex,2025-07-16
電子工業,6285,啟碁,twse,2025-07-16
半導體業,6286,立錡,twse,2024-12-04
半導體業,6287,元隆,tpex,2025-06-25
汽車工業,6288,聯嘉,twse,2025-07-16
電子工業,6289,華上,twse,2025-05-14
電子零組件業,6290,良維,tpex,2025-07-16
半導體業,6291,沛亨,tpex,2025-07-16
電子零組件業,6292,迅德,tpex,2025-07-16
文化創意業,6294,智基,tpex,2025-07-16
資訊服務業,6404,通訊-KY,tpex,2023-11-24
光電業,6405,悅城,twse,2025-07-16
其他電子業,6409,旭隼,twse,2025-07-16
半導體業,6411,晶焱,tpex,2025-07-16
電子零組件業,6412,群電,twse,2025-07-16
電子工業,6414,樺漢,twse,2025-07-16
半導體業,6415,矽力*-KY,twse,2025-07-16
電子工業,6416,瑞祺電通,twse,2025-07-16
通信網路業,6417,韋僑,tpex,2025-07-16
電子零組件業,6418,詠昇,tpex,2025-07-16
光電業,6419,京晨科,tpex,2025-07-16
電子工業,6422,君耀-KY,twse,2025-05-14
電子工業,6423,億而得-創,twse,2025-07-16
電機機械,6425,易發,tpex,2025-07-16
通信網路業,6426,統新,twse,2025-07-16
生技醫療業,6431,光麗-KY,twse,2025-07-16
電子零組件業,6432,今展科,tpex,2025-07-16
半導體業,6435,大中,tpex,2025-07-16
其他電子業,6438,迅得,twse,2025-07-16
電腦及週邊設備業,6441,廣錠,tpex,2025-07-16
通信網路業,6442,光聖,twse,2025-07-16
電子工業,6443,元晶,twse,2025-07-16
生技醫療業,6446,藥華藥,twse,2025-07-16
電子零組件業,6449,鈺邦,twse,2025-07-16
半導體業,6451,訊芯-KY,twse,2025-07-16
生技醫療業,6452,康友-KY,twse,2025-04-11
光電業,6456,GIS-KY,twse,2025-07-16
半導體業,6457,紘康,tpex,2024-12-28
生技醫療業,6461,益得,tpex,2025-07-16
半導體業,6462,神盾,tpex,2025-07-16
其他,6464,台數科,twse,2025-07-16
通信網路業,6465,威潤,tpex,2025-07-16
生技醫療業,6469,大樹,tpex,2025-07-16
通信網路業,6470,宇智,tpex,2025-07-16
生技醫療業,6472,保瑞,twse,2025-07-16
電子工業,6477,安集,twse,2025-07-16
文化創意業,6482,弘煜科,tpex,2025-07-16
半導體業,6485,點序,tpex,2025-07-16
通信網路業,6486,互動,tpex,2025-07-16
半導體業,6488,環球晶,tpex,2025-07-16
生技醫療業,6491,晶碩,twse,2025-07-16
生技醫療業,6492,生華科,tpex,2025-07-16
半導體業,6494,九齊,tpex,2025-07-16
生技醫療業,6496,科懋,tpex,2025-07-16
生技醫療業,6497,亞獅康-KY,tpex,2020-08-27
光電業,6498,久禾光,tpex,2025-07-16
生技醫療業,6499,益安,tpex,2025-07-16
其他,6504,南六,twse,2025-07-16
油電燃氣業,6505,台塑化,twse,2025-07-16
紡織纖維,6506,雙邦,tpex,2025-07-16
農業科技業,6508,惠光,tpex,2025-07-16
化學工業,6509,聚和,tpex,2025-07-16
半導體業,6510,精測,tpex,2025-07-16
其他電子類,6512,啟發電,tpex,2025-07-16
通信網路業,6514,芮特-KY,tpex,2024-10-11
電子工業,6515,穎崴,twse,2025-07-16
資訊服務業,6516,勤崴國際,tpex,2025-07-16
光電業,6517,保勝光學,tpex,2025-07-16
生技醫療業,6523,達爾膚,tpex,2025-07-16
半導體業,6525,捷敏-KY,twse,2025-07-16
電子工業,6526,達發,twse,2025-07-16
生技醫療業,6527,明達醫,tpex,2025-07-16
通信網路業,6530,創威,tpex,2025-07-16
電子工業,6531,愛普*,twse,2025-07-16
半導體業,6532,瑞耘,tpex,2025-07-16
電子工業,6533,晶心科,twse,2025-07-16
生技醫療業,6534,正瀚-創,twse,2025-07-16
生技醫療業,6535,順藥,tpex,2025-07-16
電子零組件業,6538,倉和,tpex,2025-07-16
生技醫療業,6541,泰福-KY,twse,2025-07-16
文化創意業,6542,隆中,tpex,2025-07-16
通信網路業,6546,正基,tpex,2025-07-16
生技醫療業,6547,高端疫苗,tpex,2025-07-16
半導體業,6548,長科*,tpex,2025-07-16
化學生技醫療,6550,北極星藥業-KY,twse,2025-07-16
半導體業,6552,易華電,twse,2025-07-16
光電業,6556,勝品,tpex,2025-07-16
電子工業,6558,興能高,twse,2025-07-16
光電業,6560,欣普羅,tpex,2025-07-16
通信網路業,6561,是方,tpex,2025-07-16
半導體業,6568,宏觀,tpex,2025-07-16
生技醫療業,6569,醫揚,tpex,2025-07-16
電腦及週邊設備業,6570,維田,tpex,2025-07-16
半導體業,6573,虹揚-KY,twse,2025-07-16
生技醫療業,6574,霈方,tpex,2025-07-16
生技醫療業,6576,逸達,tpex,2025-07-16
電腦及週邊設備業,6577,勁豐,tpex,2025-07-16
農業科技業,6578,達邦蛋白,tpex,2025-07-16
電腦及週邊設備業,6579,研揚,twse,2025-07-16
綠能環保,6581,鋼聯,twse,2025-07-16
橡膠工業,6582,申豐,twse,2025-07-16
電子零組件業,6584,南俊國際,tpex,2025-07-16
其他,6585,鼎基,twse,2025-07-16
通信網路業,6588,東典光電,tpex,2025-07-16
生技醫療業,6589,台康生技,tpex,2025-07-16
資訊服務業,6590,普鴻,tpex,2025-07-16
電腦及週邊設備業,6591,動力-KY,twse,2025-07-16
其他,6592,和潤企業,twse,2025-07-16
其他,6592A,和潤企業甲特,twse,2025-07-16
其他,6592B,和潤企業乙特,twse,2025-07-16
資訊服務業,6593,台灣銘板,tpex,2025-07-16
半導體業,6594,展匯科,tpex,2023-03-25
文化創意業,6596,寬宏藝術,tpex,2025-07-16
電子零組件業,6597,立誠,tpex,2025-07-16
生技醫療業,6598,ABC-KY,twse,2025-07-16
電機機械,6603,富強鑫,tpex,2025-07-16
汽車工業,6605,帝寶,twse,2025-07-16
電機機械,6606,建德工業,twse,2025-07-16
電機機械,6609,瀧澤科,tpex,2025-07-16
生技醫療業,6612,奈米醫材,tpex,2025-07-16
其他電子類,6613,朋億*,tpex,2025-07-16
生技醫療業,6615,慧智,tpex,2025-07-16
居家生活類,6616,特昇-KY,tpex,2025-07-16
生技醫療業,6617,共信-KY,tpex,2025-07-16
綠能環保類,6624,萬年清,tpex,2025-07-16
其他,6625,必應,twse,2025-07-16
居家生活類,6629,泰金-KY,tpex,2025-07-16
生技醫療業,6637,醫影,tpex,2025-07-16
半導體業,6640,均華,tpex,2025-07-16
綠能環保,6641,基士德-KY,twse,2025-07-16
電子零組件業,6642,富致,tpex,2025-07-16
半導體業,6643,M31,tpex,2025-07-16
生技醫療業,6645,金萬林-創,twse,2025-07-16
生技醫療業,6649,台生材,tpex,2025-07-16
半導體業,6651,全宇昕,tpex,2025-07-16
其他電子類,6654,天正國際,tpex,2025-07-16
其他,6655,科定,twse,2025-07-16
生技醫療業,6657,華安,twse,2025-07-16
電子工業,6658,聯策,twse,2025-07-16
生技醫療業,6661,威健生技,tpex,2025-07-16
生技醫療業,6662,樂斯科,tpex,2025-07-16
電子零組件業,6664,群翊,tpex,2025-07-16
生技醫療業,6666,羅麗芬-KY,twse,2025-07-16
其他電子類,6667,信紘科,tpex,2025-07-16
電子工業,6668,中揚光,twse,2025-07-16
電腦及週邊設備業,6669,緯穎,twse,2025-07-16
運動休閒,6670,復盛應用,twse,2025-07-16
居家生活,6671,三能-KY,twse,2025-07-16
電子工業,6672,騰輝電子-KY,twse,2025-07-16
通信網路業,6674,鋐寶科技,twse,2025-07-16
半導體業,6679,鈺太,tpex,2025-07-16
電腦及週邊設備業,6680,鑫創電子,tpex,2025-07-16
半導體業,6683,雍智科技,tpex,2025-07-16
半導體業,6684,安格,tpex,2025-07-16
數位雲端,6689,伊雲谷,twse,2025-07-16
數位雲端類,6690,安碁資訊,tpex,2025-07-16
電子工業,6691,洋基工程,twse,2025-07-16
綠能環保類,6692,進能服,tpex,2025-07-16
半導體業,6693,廣閎科,tpex,2025-07-16
半導體業,6695,芯鼎,twse,2025-07-16
資訊服務業,6697,東捷資訊,tpex,2025-07-16
電子工業,6698,旭暉應材,twse,2025-07-16
航運業,6702,興航,twse,2024-12-04
生技醫療業,6703,軒郁,tpex,2025-07-16
電子工業,6706,惠特,twse,2025-07-16
半導體業,6708,天擎,tpex,2025-07-16
生技醫療業,6712,長聖,tpex,2025-07-16
電子零組件業,6715,嘉基,twse,2025-07-16
半導體業,6716,應廣,tpex,2025-07-16
電子工業,6719,力智,twse,2025-07-16
半導體業,6720,久昌,tpex,2025-07-16
其他,6721,信實,tpex,2025-07-16
電子零組件業,6727,亞泰金屬,tpex,2025-07-16
居家生活類,6728,上洋,tpex,2025-07-16
半導體業,6732,昇佳電子,tpex,2025-07-16
生技醫療業,6733,博晟生醫,tpex,2025-07-16
其他電子類,6735,美達科技,tpex,2025-07-16
其他電子類,6739,竹陞科技,tpex,2025-07-16
數位雲端類,6741,91APP*-KY,tpex,2025-07-16
